date,chlorophyll_ugL,organization,location,latitude,longitude
2016-10-10,3.432740748,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-10-10,30.54527211,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-10-10,3.33677012,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-10-10,9.838895041,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-10-25,7.228933019,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-10-25,4.455013503,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-10-25,3.516412601,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-10-25,9.308701483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-10-25,6.003612195,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-10-25,6.925479791,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-10-25,6.52164357,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-10-25,6.925479791,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-10-25,4.639308053,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-10-25,6.103271661,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-10-25,3.730332921,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-11-07,4.799741239,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-11-21,8.075983105,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-12-05,8.963419503,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-12-19,16.56119946,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-01-03,14.02681457,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-01-17,9.797455957,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-01-30,9.94238793,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-02-14,12.23508163,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-02-27,25.79582195,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-03-14,36.66768381,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-03-27,22.96219257,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-04-10,4.74252972,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-04-26,10.75492483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-05-01,7.777230654,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-05-01,13.8293605,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-05-01,7.884106392,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-05-01,7.433848397,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-05-01,8.426144882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-05-01,11.93304981,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-05-01,6.56546424,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-05-01,11.2749755,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-05-01,6.82755485,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-05-01,8.81638503,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-05-01,7.980124174,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-05-08,3.54026828,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-05-08,22.87000898,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-05-08,6.411913547,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-05-08,7.282934813,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-05-08,21.66686394,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-05-08,5.692077577,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-05-08,8.921443778,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-05-08,10.4679376,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-05-08,6.411913547,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-05-08,10.61156483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-05-08,7.830693635,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-05-22,11.73111037,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-05-22,17.42574116,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-05-22,9.308701483,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-05-22,9.402561181,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-05-22,11.04086109,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-05-22,17.0422474,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-05-22,9.745623123,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-05-22,13.23463484,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-05-22,13.43327798,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-05-22,9.256500915,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-06-05,14.91072507,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-06-05,22.96219257,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-06-05,15.69039368,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-06-05,17.13823129,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-06-05,21.10847758,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-06-05,13.23463484,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-06-05,10.56030031,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-06-05,14.91072507,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-06-05,23.60606576,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-06-05,18.94843557,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-06-19,73.3570601,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-06-19,63.04334232,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-06-19,54.70464458,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-06-19,13.33400735,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-06-19,16.85005557,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-06-19,7.379999561,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-06-19,30.10179441,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-06-19,17.80807599,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-06-19,43.83422616,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-06-19,23.42235158,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-07-05,63.28385205,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-07-05,153.3700212,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-07-05,180.7204907,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-07-05,99.39976317,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-07-05,190.3963569,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-07-05,45.76747844,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-07-05,193.1483432,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-07-05,147.6793413,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-07-05,65.28326374,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-07-05,142.6751352,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-07-17,260.4069626,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-07-17,319.5609249,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-07-17,67.5126481,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-07-17,118.0011226,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-07-17,250.4864966,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-07-17,126.0553904,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-07-17,88.00924016,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-07-17,270.2756361,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-07-17,172.3698418,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-07-17,153.3700212,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-08-01,136.205299,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-08-01,94.10788657,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-08-01,66.71762046,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-08-01,255.7840115,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-08-01,108.3832583,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-08-01,55.43992554,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-08-01,460.0439416,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-08-01,126.7840244,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-08-01,91.06559603,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-08-01,266.9916803,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-08-16,186.2580529,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-08-16,303.4724689,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-08-16,133.3162908,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-08-16,247.8319619,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-08-16,180.026664,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-08-16,13.23463484,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-08-16,70.44320438,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-08-16,23.42235158,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-08-16,57.96243593,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-08-16,41.37971553,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-08-28,17.0422474,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-08-28,56.25533303,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-08-28,65.28326374,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-08-28,94.86633018,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-08-28,16.65756136,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-08-28,13.53244767,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-08-28,106.1473255,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-08-28,23.05432522,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-08-28,110.6128559,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-08-28,258.4270935,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-09-19,91.82746394,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-09-19,163.259866,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-09-19,135.4838448,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-09-19,7.023214401,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-09-19,115.0536875,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-09-19,52.90150192,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-09-19,151.950118,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-09-19,96.38072326,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-09-19,8.129170314,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-09-19,104.6531001,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-09-25,100.9045361,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-09-25,91.82746394,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-09-25,131.1438721,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-09-25,9.797455957,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-09-25,182.107046,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-09-25,6.213742323,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-09-25,72.64977472,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-09-25,60.87298988,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-09-25,75.55155621,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-10-09,34.41141981,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-10-09,1.996199872,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-10-09,67.5126481,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-10-09,50.92472271,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-10-09,42.90549078,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-10-09,138.3665202,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-10-09,9.600288226,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-10-09,149.1048003,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-10-09,31.42958854,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-10-09,44.5079686,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-10-09,46.10253759,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-10-23,37.78860949,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2017-10-23,33.10048206,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2017-10-23,59.90497955,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2017-10-23,29.92415182,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2017-10-23,17.42574116,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2017-10-23,6.925479791,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2017-10-23,8.129170314,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2017-10-23,7.92680073,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2017-10-23,39.84615049,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-10-23,29.92415182,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2017-10-23,16.36824325,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2017-11-08,4.902486625,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-11-21,5.434410617,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-12-04,5.591446709,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2017-12-19,12.03384281,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-01-02,10.61156483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-01-16,32.2225509,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-01-29,28.49768303,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-02-12,17.80807599,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-03-12,45.8512748,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-03-20,51.25490977,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-03-26,89.5392142,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-04-09,71.15348367,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-04-23,59.98572893,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-04-23,6.213742323,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-04-23,65.28326374,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-04-23,61.5171522,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-04-23,37.27183649,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-04-23,53.39409619,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-04-23,61.5171522,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-04-23,59.25844256,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-04-23,64.48452549,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-04-23,56.17386588,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-04-23,61.5171522,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-05-07,8.921443778,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-05-07,12.83610609,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-05-07,12.63620411,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2018-05-07,3.022152219,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-05-07,3.022152219,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-05-07,13.63151737,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-05-07,9.402561181,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-05-07,10.66279527,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-05-07,7.830693635,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-05-07,9.983743492,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-05-07,12.43586562,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-05-22,21.29482987,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2018-05-22,25.25086662,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2018-05-22,34.32424056,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2018-05-22,28.22913645,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2018-05-22,45.93505009,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2018-05-22,30.81093287,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2018-05-22,38.04663062,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2018-05-22,10.53978491,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2018-05-22,31.78235238,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2018-05-22,22.87000898,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2018-06-04,27.33141227,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
